id_venta,id_cliente,fecha,nombre_cliente,email,medio_pago
8658,457,2024-03-09 18:53:00,Dr(a). Valentin Correa,dr(a)..correa@yahoo.com,efectivo
8659,548,2024-03-09 19:13:00,Juan Cruz Cabrera,juancabrera@yahoo.com,efectivo
8660,108,2024-03-09 19:24:00,Santino Matias Flores,santino_flores@hotmail.com,qr
8661,111,2024-03-09 19:30:00,Francisco Sanchez,fsanchez@yahoo.com,efectivo
8662,93,2024-03-09 19:34:00,Enzo Tomàs Peralta,enzo_peralta@outlook.com,tarjeta
8663,124,2024-03-09 19:57:00,Lucía Rojas Franco,lfranco@hotmail.com,qr
8664,417,2024-03-09 20:09:00,Ludmila Gomez,ludmilagomez@outlook.com,efectivo
8665,344,2024-03-09 20:27:00,Sr(a). Julieta Gonzalez,sr(a)..gonzalez@outlook.com,tarjeta
8666,101,2024-03-09 20:36:00,Emanuel Alejo Ramirez,emanuel.ramirez@gmail.com,tarjeta
8667,417,2024-03-09 20:54:00,Ludmila Gomez,ludmilagomez@outlook.com,tarjeta
8668,35,2024-03-10 09:01:00,Máximo Sebastian Escobar,maximoescobar@hotmail.com,qr
8669,193,2024-03-10 09:54:00,Benjamin Ignacio Flores Perez,benjamin.perez49@outlook.com,efectivo
8670,332,2024-03-10 10:05:00,Sr(a). Santino Benjamin Bustos,sr(a)._bustos@gmail.com,qr
8671,166,2024-03-10 12:00:00,Felipe Juan Martin Gonzalez Olivera,felipe_olivera@yahoo.com,qr
8672,332,2024-03-10 12:37:00,Sr(a). Santino Benjamin Bustos,sr(a)._bustos@gmail.com,qr
8673,418,2024-03-10 13:21:00,Lucía Emma Gonzalez Romero,luciaromero@yahoo.com,qr
8674,194,2024-03-10 13:46:00,Ian Ezequiel Helena Gomez Bustos,ibustos@yahoo.com,tarjeta
8675,26,2024-03-10 14:15:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
8676,139,2024-03-10 15:12:00,Ian Ezequiel Castillo,iancastillo@yahoo.com,tarjeta
8677,41,2024-03-10 16:37:00,Joaquin Benjamin Rodriguez,jrodriguez@hotmail.com,transferencia
8678,531,2024-03-10 17:33:00,Sofia Constanza Gimenez Mendoza,smendoza@gmail.com,efectivo
8679,215,2024-03-10 17:38:00,Benjamin Pedro Romero,benjamin.romero85@outlook.com,efectivo
8680,252,2024-03-10 18:15:00,Lautaro Nahuel Lucía Correa,lcorrea@hotmail.com,qr
8681,427,2024-03-10 18:48:00,Josefina Ambar Torres,jtorres@outlook.com,efectivo
8682,377,2024-03-10 20:06:00,Sr(a). Victoria Rodriguez,sr(a)..rodriguez@hotmail.com,qr
8683,320,2024-03-10 20:17:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
8684,142,2024-03-10 21:01:00,Dr(a). Juana Sosa,dr(a).sosa@yahoo.com,qr
8685,139,2024-03-10 21:23:00,Ian Ezequiel Castillo,iancastillo@yahoo.com,efectivo
8686,72,2024-03-10 21:57:00,Juan Bautista Joaquin Campos Lucero,juan.lucero@gmail.com,tarjeta
8687,401,2024-03-11 08:16:00,Josefina Martinez,josefina.martinez10@yahoo.com,transferencia
8688,548,2024-03-11 09:32:00,Juan Cruz Cabrera,juancabrera@yahoo.com,qr
8689,211,2024-03-11 10:02:00,Sr(a). Guillermina Quiroga,sr(a)..quiroga@yahoo.com,tarjeta
8690,202,2024-03-11 10:41:00,Francisca Vega Ojeda,francisca.ojeda98@gmail.com,tarjeta
8691,261,2024-03-11 10:54:00,Dr(a). Sofia Rios,dr(a)._rios@gmail.com,tarjeta
8692,479,2024-03-11 10:55:00,Joaquín Emma Vazquez,joaquin.vazquez54@hotmail.com,qr
8693,182,2024-03-11 11:12:00,Lautaro Avila,lautaro_avila@hotmail.com,tarjeta
8694,3,2024-03-11 11:16:00,Mora Ponce,mora.ponce@hotmail.com,qr
8695,401,2024-03-11 11:25:00,Josefina Martinez,josefina.martinez10@yahoo.com,qr
8696,501,2024-03-11 11:38:00,Benjamin Sanchez Dominguez,benjamin.dominguez@gmail.com,tarjeta
8697,220,2024-03-11 11:56:00,Sr(a). Juan Gabriel Guzman,sr(a).guzman@gmail.com,qr
8698,485,2024-03-11 12:00:00,Sofia Sanchez,ssanchez@gmail.com,transferencia
8699,156,2024-03-11 12:14:00,Violeta Rodriguez Ramos,violeta_ramos@yahoo.com,tarjeta
8700,552,2024-03-11 12:15:00,Candelaria Lopez Lopez,candelaria_lopez@hotmail.com,efectivo
8701,220,2024-03-11 12:15:00,Sr(a). Juan Gabriel Guzman,sr(a).guzman@gmail.com,tarjeta
8702,511,2024-03-11 12:15:00,Maite Suarez,maite.suarez@gmail.com,qr
8703,43,2024-03-11 12:17:00,Alma Mia Bianca Cabrera Romero,alma.romero85@outlook.com,qr
8704,211,2024-03-11 12:25:00,Sr(a). Guillermina Quiroga,sr(a)..quiroga@yahoo.com,tarjeta
8705,341,2024-03-11 12:28:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,tarjeta
8706,297,2024-03-11 12:32:00,Lucas Guadalupe Ferreyra Muñoz,lmunoz@yahoo.com,tarjeta
8707,385,2024-03-11 12:45:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
8708,10,2024-03-11 12:47:00,Juana Milagros Ferreyra,jferreyra@outlook.com,qr
8709,297,2024-03-11 13:15:00,Lucas Guadalupe Ferreyra Muñoz,lmunoz@yahoo.com,tarjeta
8710,549,2024-03-11 13:21:00,Renata Mateo Rodriguez Rodriguez,renata.rodriguez77@yahoo.com,tarjeta
8711,269,2024-03-11 13:22:00,Sofia Belen Federico Maldonado Gonzalez,sgonzalez@yahoo.com,transferencia
8712,162,2024-03-11 13:58:00,Juan Cruz Alvarez Sanchez,jsanchez@gmail.com,qr
8713,7,2024-03-11 14:03:00,Luna Guillermina Ruiz Peralta,luna_peralta@gmail.com,transferencia
8714,508,2024-03-11 14:11:00,Benicio Maldonado,beniciomaldonado@hotmail.com,efectivo
8715,230,2024-03-11 14:16:00,Bautista Benjamin Gonzalo Gonzalez Vargas,bautista_vargas@yahoo.com,qr
8716,264,2024-03-11 14:31:00,Nahiara Jazmin Sanchez,nahiara.sanchez@outlook.com,qr
8717,10,2024-03-11 14:46:00,Juana Milagros Ferreyra,jferreyra@outlook.com,transferencia
8718,19,2024-03-11 14:48:00,Sr(a). Agustin Ojeda,sr(a)..ojeda51@hotmail.com,qr
8719,464,2024-03-11 14:53:00,Bautista Benjamin Medina,bautista.medina49@gmail.com,efectivo
8720,145,2024-03-11 14:57:00,Joaquina Rodriguez Gimenez,jgimenez@outlook.com,tarjeta
8721,194,2024-03-11 17:10:00,Ian Ezequiel Helena Gomez Bustos,ibustos@yahoo.com,tarjeta
8722,202,2024-03-11 17:11:00,Francisca Vega Ojeda,francisca.ojeda98@gmail.com,tarjeta
8723,415,2024-03-11 17:11:00,Ludmila Morena Perez Dominguez,ludmila.dominguez41@hotmail.com,transferencia
8724,194,2024-03-11 17:19:00,Ian Ezequiel Helena Gomez Bustos,ibustos@yahoo.com,tarjeta
8725,552,2024-03-11 17:37:00,Candelaria Lopez Lopez,candelaria_lopez@hotmail.com,efectivo
8726,548,2024-03-11 17:39:00,Juan Cruz Cabrera,juancabrera@yahoo.com,efectivo
8727,547,2024-03-11 18:00:00,Luisana Thiago Nahuel Fernandez,luisana.fernandez53@hotmail.com,efectivo
8728,19,2024-03-11 18:05:00,Sr(a). Agustin Ojeda,sr(a)..ojeda51@hotmail.com,tarjeta
8729,429,2024-03-11 18:07:00,Uma Santiago Gomez Rodriguez,umarodriguez@hotmail.com,efectivo
8730,297,2024-03-11 18:10:00,Lucas Guadalupe Ferreyra Muñoz,lmunoz@yahoo.com,tarjeta
8731,328,2024-03-11 18:10:00,Dr(a). Juan Cruz Martinez,dr(a)._martinez@hotmail.com,tarjeta
8732,235,2024-03-11 18:14:00,Joaquin Santiago Ferreyra Gomez,joaquin.gomez@outlook.com,qr
8733,59,2024-03-11 18:16:00,Ignacio Rodriguez,ignacio_rodriguez@hotmail.com,efectivo
8734,269,2024-03-11 18:18:00,Sofia Belen Federico Maldonado Gonzalez,sgonzalez@yahoo.com,transferencia
8735,550,2024-03-11 18:21:00,Nahiara Carrizo Romero,nahiara.romero89@gmail.com,tarjeta
8736,138,2024-03-11 18:24:00,Matilda Benjamin Gonzalez Martinez,mmartinez@yahoo.com,tarjeta
8737,264,2024-03-11 18:24:00,Nahiara Jazmin Sanchez,nahiara.sanchez@outlook.com,transferencia
8738,465,2024-03-11 18:25:00,Emilia Herrera,emilia.herrera@hotmail.com,qr
8739,161,2024-03-11 18:27:00,Elena Vega Peralta,elena_peralta@yahoo.com,tarjeta
8740,167,2024-03-11 18:34:00,Sr(a). Sofía Benitez,sbenitez@hotmail.com,efectivo
8741,410,2024-03-11 18:36:00,Benicio Juan Ignacio Paez Lopez,benicio_lopez@outlook.com,tarjeta
8742,38,2024-03-11 18:37:00,Candela Flores Fernandez,candelafernandez@hotmail.com,tarjeta
8743,498,2024-03-11 18:39:00,Alejo Gutierrez,alejo.gutierrez63@yahoo.com,efectivo
8744,328,2024-03-11 18:42:00,Dr(a). Juan Cruz Martinez,dr(a)._martinez@hotmail.com,qr
8745,341,2024-03-11 18:46:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,tarjeta
8746,365,2024-03-11 18:52:00,Emma Gutierrez,egutierrez@outlook.com,efectivo
8747,405,2024-03-11 19:07:00,Sr(a). Mateo Gomez,sr(a)..gomez@gmail.com,transferencia
8748,220,2024-03-11 19:10:00,Sr(a). Juan Gabriel Guzman,sr(a).guzman@gmail.com,efectivo
8749,547,2024-03-11 19:11:00,Luisana Thiago Nahuel Fernandez,luisana.fernandez53@hotmail.com,efectivo
8750,533,2024-03-11 19:17:00,Dr(a). Juana Fernandez,dfernandez@hotmail.com,tarjeta
8751,464,2024-03-11 19:25:00,Bautista Benjamin Medina,bautista.medina49@gmail.com,efectivo
8752,563,2024-03-11 19:26:00,Thiago Lopez Ferreyra,thiago_ferreyra@yahoo.com,tarjeta
8753,31,2024-03-11 19:26:00,Jazmin Thiago Gabriel Castro Romero,jazmin_romero@hotmail.com,tarjeta
8754,517,2024-03-11 19:37:00,Jeremias Santino Torres Farias,jeremias.farias@hotmail.com,tarjeta
8755,264,2024-03-11 19:49:00,Nahiara Jazmin Sanchez,nahiara.sanchez@outlook.com,qr
8756,10,2024-03-11 19:51:00,Juana Milagros Ferreyra,jferreyra@outlook.com,qr
8757,341,2024-03-11 19:52:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,qr
8758,463,2024-03-11 20:10:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
8759,465,2024-03-11 20:17:00,Emilia Herrera,emilia.herrera@hotmail.com,qr
8760,341,2024-03-11 20:39:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,tarjeta
8761,429,2024-03-11 20:40:00,Uma Santiago Gomez Rodriguez,umarodriguez@hotmail.com,tarjeta
8762,250,2024-03-11 20:44:00,Maximiliano Alvarez Ruiz,maximiliano.ruiz@yahoo.com,efectivo
8763,341,2024-03-11 20:52:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,tarjeta
8764,274,2024-03-11 20:53:00,Morena Felipe Mendez,morena.mendez85@yahoo.com,efectivo
8765,100,2024-03-11 21:50:00,Sofia Villalba Martinez,sofiamartinez@yahoo.com,tarjeta
8766,84,2024-03-12 09:05:00,Francisco Ian Benjamin Ramirez Flores,franciscoflores@outlook.com,transferencia
8767,30,2024-03-12 09:09:00,Francisco Maidana Ramirez,francisco.ramirez@outlook.com,efectivo
8768,94,2024-03-12 09:12:00,Pedro Emanuel Martinez,pmartinez@outlook.com,tarjeta
8769,220,2024-03-12 09:18:00,Sr(a). Juan Gabriel Guzman,sr(a).guzman@gmail.com,tarjeta
8770,94,2024-03-12 09:29:00,Pedro Emanuel Martinez,pmartinez@outlook.com,tarjeta
8771,153,2024-03-12 11:00:00,Lucio Bianca Cardozo Duarte,lduarte@outlook.com,tarjeta
8772,422,2024-03-12 11:19:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,qr
8773,391,2024-03-12 12:59:00,Lorenzo Gonzalez,lorenzo_gonzalez@yahoo.com,tarjeta
8774,547,2024-03-12 13:20:00,Luisana Thiago Nahuel Fernandez,luisana.fernandez53@hotmail.com,efectivo
8775,7,2024-03-12 13:31:00,Luna Guillermina Ruiz Peralta,luna_peralta@gmail.com,tarjeta
8776,61,2024-03-12 13:37:00,Milena Luca Gimenez,milena.gimenez@yahoo.com,efectivo
8777,385,2024-03-12 14:13:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
8778,264,2024-03-12 14:15:00,Nahiara Jazmin Sanchez,nahiara.sanchez@outlook.com,qr
8779,547,2024-03-12 14:31:00,Luisana Thiago Nahuel Fernandez,luisana.fernandez53@hotmail.com,efectivo
8780,317,2024-03-12 14:33:00,Alma Valentina Garcia Moreno,almamoreno@yahoo.com,tarjeta
8781,135,2024-03-12 14:38:00,Juan Ignacio Luna Morales Ramos,juan.ramos69@yahoo.com,qr
8782,215,2024-03-12 14:50:00,Benjamin Pedro Romero,benjamin.romero85@outlook.com,efectivo
8783,139,2024-03-12 16:47:00,Ian Ezequiel Castillo,iancastillo@yahoo.com,tarjeta
8784,548,2024-03-12 17:42:00,Juan Cruz Cabrera,juancabrera@yahoo.com,qr
8785,385,2024-03-12 19:33:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
8786,385,2024-03-12 19:36:00,Bautista Agostina Perez,bperez@outlook.com,tarjeta
8787,215,2024-03-12 19:47:00,Benjamin Pedro Romero,benjamin.romero85@outlook.com,qr
8788,444,2024-03-12 19:59:00,Catalina Flores,catalina.flores@outlook.com,efectivo
8789,26,2024-03-12 21:26:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
8790,555,2024-03-12 22:17:00,Lorenzo Gomez,lgomez@hotmail.com,efectivo
8791,422,2024-03-13 08:48:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,transferencia
8792,422,2024-03-13 08:51:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,transferencia
8793,193,2024-03-13 09:12:00,Benjamin Ignacio Flores Perez,benjamin.perez49@outlook.com,tarjeta
8794,255,2024-03-13 09:22:00,Amparo Josefina Lopez Carrizo,amparo.carrizo@hotmail.com,efectivo
8795,219,2024-03-13 09:30:00,Guillermina Gonzalez Aguirre,guillermina.aguirre@outlook.com,efectivo
8796,502,2024-03-13 09:46:00,Dr(a). Lautaro Suarez,dr(a).suarez@gmail.com,tarjeta
8797,415,2024-03-13 10:17:00,Ludmila Morena Perez Dominguez,ludmila.dominguez41@hotmail.com,qr
8798,78,2024-03-13 10:20:00,Sofia Lautaro Cabrera Sanchez,sofia_sanchez@yahoo.com,qr
8799,511,2024-03-13 11:03:00,Maite Suarez,maite.suarez@gmail.com,qr
8800,362,2024-03-13 11:22:00,Valentino Cabrera,valentino.cabrera47@outlook.com,tarjeta
8801,332,2024-03-13 11:48:00,Sr(a). Santino Benjamin Bustos,sr(a)._bustos@gmail.com,qr
8802,102,2024-03-13 11:54:00,Bautista Gomez,bgomez@yahoo.com,tarjeta
8803,482,2024-03-13 12:16:00,Sr(a). Valentina  Ortiz,sortiz@hotmail.com,efectivo
8804,415,2024-03-13 12:30:00,Ludmila Morena Perez Dominguez,ludmila.dominguez41@hotmail.com,qr
8805,193,2024-03-13 12:36:00,Benjamin Ignacio Flores Perez,benjamin.perez49@outlook.com,efectivo
8806,522,2024-03-13 12:52:00,Milo Sofia Gomez Toledo,milo_toledo@yahoo.com,tarjeta
8807,463,2024-03-13 13:31:00,Felipe Sanchez,felipe.sanchez18@outlook.com,qr
8808,428,2024-03-13 13:32:00,Martina Tiziano Luna Romero,mromero@hotmail.com,efectivo
8809,31,2024-03-13 13:40:00,Jazmin Thiago Gabriel Castro Romero,jazmin_romero@hotmail.com,qr
8810,304,2024-03-13 14:25:00,Valentina  Bautista Benjamin Perez,valentina_perez@gmail.com,qr
8811,230,2024-03-13 14:45:00,Bautista Benjamin Gonzalo Gonzalez Vargas,bautista_vargas@yahoo.com,tarjeta
8812,297,2024-03-13 14:57:00,Lucas Guadalupe Ferreyra Muñoz,lmunoz@yahoo.com,tarjeta
8813,453,2024-03-13 15:58:00,Violeta Morena Jazmin Correa Vega,violeta_vega@gmail.com,tarjeta
8814,227,2024-03-13 17:19:00,Sofia Fernandez,sofia_fernandez@yahoo.com,efectivo
8815,165,2024-03-13 17:43:00,Sr(a). Bautista Avila,sr(a)..avila77@outlook.com,qr
8816,369,2024-03-13 18:07:00,Juan Ignacio Mansilla Alvarez,juanalvarez@outlook.com,efectivo
8817,328,2024-03-13 18:24:00,Dr(a). Juan Cruz Martinez,dr(a)._martinez@hotmail.com,tarjeta
8818,385,2024-03-13 18:29:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
8819,369,2024-03-13 18:33:00,Juan Ignacio Mansilla Alvarez,juanalvarez@outlook.com,efectivo
8820,415,2024-03-13 18:41:00,Ludmila Morena Perez Dominguez,ludmila.dominguez41@hotmail.com,tarjeta
8821,412,2024-03-13 18:58:00,Juana Arias,jarias@hotmail.com,tarjeta
8822,269,2024-03-13 19:04:00,Sofia Belen Federico Maldonado Gonzalez,sgonzalez@yahoo.com,qr
8823,563,2024-03-13 19:05:00,Thiago Lopez Ferreyra,thiago_ferreyra@yahoo.com,tarjeta
8824,341,2024-03-13 19:19:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,tarjeta
8825,393,2024-03-13 19:43:00,Candelaria Agostina Mendez,candelaria_mendez@outlook.com,efectivo
8826,168,2024-03-13 20:11:00,Catalina Delfina Martinez,catalinamartinez@outlook.com,transferencia
8827,288,2024-03-13 20:14:00,Juan Pablo Guadalupe Gomez Ojeda,juan.ojeda@gmail.com,qr
8828,145,2024-03-13 20:51:00,Joaquina Rodriguez Gimenez,jgimenez@outlook.com,qr
8829,142,2024-03-13 21:51:00,Dr(a). Juana Sosa,dr(a).sosa@yahoo.com,tarjeta
8830,71,2024-03-14 04:00:00,Ciro Martinez Moreno,ciromoreno@yahoo.com,tarjeta
8831,401,2024-03-14 09:07:00,Josefina Martinez,josefina.martinez10@yahoo.com,tarjeta
8832,479,2024-03-14 09:12:00,Joaquín Emma Vazquez,joaquin.vazquez54@hotmail.com,tarjeta
8833,415,2024-03-14 09:32:00,Ludmila Morena Perez Dominguez,ludmila.dominguez41@hotmail.com,qr
8834,328,2024-03-14 09:35:00,Dr(a). Juan Cruz Martinez,dr(a)._martinez@hotmail.com,tarjeta
8835,453,2024-03-14 10:28:00,Violeta Morena Jazmin Correa Vega,violeta_vega@gmail.com,transferencia
8836,380,2024-03-14 10:29:00,Genaro Gomez Ponce,genaro_ponce@gmail.com,efectivo
8837,271,2024-03-14 10:29:00,Juan Francisco Valentina Gonzalez Velazquez,juan.velazquez54@outlook.com,qr
8838,422,2024-03-14 10:36:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,transferencia
8839,225,2024-03-14 11:36:00,Dylan Campos Sanchez,dylan_sanchez@gmail.com,tarjeta
8840,510,2024-03-14 11:46:00,Benicio Martina Ruiz,benicio.ruiz52@hotmail.com,transferencia
8841,175,2024-03-14 12:00:00,Victoria Benjamin Flores,victoriaflores@yahoo.com,tarjeta
8842,380,2024-03-14 12:07:00,Genaro Gomez Ponce,genaro_ponce@gmail.com,tarjeta
8843,477,2024-03-14 13:54:00,Carmela Priscila Martinez Roldan,croldan@hotmail.com,tarjeta
8844,536,2024-03-14 14:01:00,Isabella Ortiz,isabella.ortiz36@outlook.com,transferencia
8845,55,2024-03-14 14:37:00,Santino Agustin Lopez Rivero,santinorivero@gmail.com,qr
8846,215,2024-03-14 16:46:00,Benjamin Pedro Romero,benjamin.romero85@outlook.com,efectivo
8847,415,2024-03-14 18:02:00,Ludmila Morena Perez Dominguez,ludmila.dominguez41@hotmail.com,qr
8848,3,2024-03-14 18:05:00,Mora Ponce,mora.ponce@hotmail.com,qr
8849,401,2024-03-14 18:11:00,Josefina Martinez,josefina.martinez10@yahoo.com,qr
8850,86,2024-03-14 18:44:00,Sofia Delfina Carrizo Acosta,sofia.acosta@yahoo.com,transferencia
8851,214,2024-03-14 18:47:00,Renata Benjamin Martin,renata_martin@outlook.com,efectivo
8852,510,2024-03-14 18:49:00,Benicio Martina Ruiz,benicio.ruiz52@hotmail.com,tarjeta
8853,51,2024-03-14 19:17:00,Felipe Julian Dominguez Nuñez,felipe_nunez@yahoo.com,efectivo
8854,570,2024-03-14 19:27:00,Sr(a). Antonio Gomez,sgomez@gmail.com,tarjeta
8855,91,2024-03-14 19:56:00,Martina Jazmin Molina,martina_molina@hotmail.com,qr
8856,19,2024-03-14 20:14:00,Sr(a). Agustin Ojeda,sr(a)..ojeda51@hotmail.com,qr
8857,193,2024-03-14 21:18:00,Benjamin Ignacio Flores Perez,benjamin.perez49@outlook.com,efectivo
8858,302,2024-03-15 08:13:00,Sr(a). Juan Cruz Coronel,sr(a)..coronel57@hotmail.com,tarjeta
8859,26,2024-03-15 08:19:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,qr
8860,274,2024-03-15 09:20:00,Morena Felipe Mendez,morena.mendez85@yahoo.com,efectivo
8861,410,2024-03-15 09:32:00,Benicio Juan Ignacio Paez Lopez,benicio_lopez@outlook.com,tarjeta
8862,548,2024-03-15 09:51:00,Juan Cruz Cabrera,juancabrera@yahoo.com,tarjeta
8863,452,2024-03-15 09:57:00,Joaquin Gonzalez Ramirez,joaquinramirez@gmail.com,efectivo
8864,151,2024-03-15 10:08:00,Sr(a). Maria Emilia Garcia,sr(a).garcia@outlook.com,tarjeta
8865,332,2024-03-15 10:10:00,Sr(a). Santino Benjamin Bustos,sr(a)._bustos@gmail.com,qr
8866,410,2024-03-15 10:30:00,Benicio Juan Ignacio Paez Lopez,benicio_lopez@outlook.com,tarjeta
8867,417,2024-03-15 10:31:00,Ludmila Gomez,ludmilagomez@outlook.com,efectivo
8868,164,2024-03-15 10:34:00,Joaquin Catalina Coronel,joaquincoronel@gmail.com,transferencia
8869,326,2024-03-15 10:51:00,Maria Paz Alma Jazmin Cabrera,mcabrera@outlook.com,efectivo
8870,23,2024-03-15 10:58:00,Thiago Fernandez,thiagofernandez@hotmail.com,transferencia
8871,417,2024-03-15 10:58:00,Ludmila Gomez,ludmilagomez@outlook.com,efectivo
8872,274,2024-03-15 11:12:00,Morena Felipe Mendez,morena.mendez85@yahoo.com,qr
8873,209,2024-03-15 11:32:00,Juan Cruz Thiago Nahuel Paez,juanpaez@yahoo.com,efectivo
8874,66,2024-03-15 11:37:00,Sr(a). Josefina Dominguez,sr(a)..dominguez@hotmail.com,efectivo
8875,47,2024-03-15 11:46:00,Francesco Miranda,francesco.miranda@yahoo.com,efectivo
8876,197,2024-03-15 11:50:00,Dylan Benjamin Valentino Molina Herrera,dherrera@outlook.com,tarjeta
8877,155,2024-03-15 11:59:00,Mia Valentina Ledesma,mia.ledesma61@yahoo.com,qr
8878,415,2024-03-15 12:06:00,Ludmila Morena Perez Dominguez,ludmila.dominguez41@hotmail.com,transferencia
8879,533,2024-03-15 12:09:00,Dr(a). Juana Fernandez,dfernandez@hotmail.com,tarjeta
8880,365,2024-03-15 12:15:00,Emma Gutierrez,egutierrez@outlook.com,efectivo
8881,385,2024-03-15 12:21:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
8882,36,2024-03-15 12:21:00,Josefina Camila Fernandez Molina,josefina_molina@yahoo.com,qr
8883,538,2024-03-15 12:56:00,Renata Ruiz Perez,renata.perez26@gmail.com,qr
8884,127,2024-03-15 13:11:00,Enzo Vazquez Aguirre,enzo.aguirre@hotmail.com,tarjeta
8885,36,2024-03-15 13:31:00,Josefina Camila Fernandez Molina,josefina_molina@yahoo.com,qr
8886,180,2024-03-15 13:49:00,Santiago Medina,smedina@yahoo.com,tarjeta
8887,26,2024-03-15 15:08:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
8888,562,2024-03-15 16:11:00,Lucas Ezequiel Tomas Acosta,lucasacosta@hotmail.com,tarjeta
8889,26,2024-03-15 16:17:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
8890,271,2024-03-15 16:58:00,Juan Francisco Valentina Gonzalez Velazquez,juan.velazquez54@outlook.com,tarjeta
8891,115,2024-03-15 17:09:00,Catalina Santino Lopez,catalina.lopez56@gmail.com,tarjeta
8892,326,2024-03-15 17:22:00,Maria Paz Alma Jazmin Cabrera,mcabrera@outlook.com,efectivo
8893,47,2024-03-15 17:25:00,Francesco Miranda,francesco.miranda@yahoo.com,efectivo
8894,417,2024-03-15 17:26:00,Ludmila Gomez,ludmilagomez@outlook.com,tarjeta
8895,197,2024-03-15 17:33:00,Dylan Benjamin Valentino Molina Herrera,dherrera@outlook.com,tarjeta
8896,184,2024-03-15 17:37:00,Mateo Mia Morena Franco Gonzalez,mateogonzalez@hotmail.com,efectivo
8897,415,2024-03-15 17:42:00,Ludmila Morena Perez Dominguez,ludmila.dominguez41@hotmail.com,tarjeta
8898,341,2024-03-15 18:06:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,qr
8899,417,2024-03-15 18:10:00,Ludmila Gomez,ludmilagomez@outlook.com,tarjeta
8900,250,2024-03-15 18:14:00,Maximiliano Alvarez Ruiz,maximiliano.ruiz@yahoo.com,efectivo
8901,326,2024-03-15 18:16:00,Maria Paz Alma Jazmin Cabrera,mcabrera@outlook.com,efectivo
8902,499,2024-03-15 18:23:00,Dr(a). Isabella Romero,dr(a).romero@hotmail.com,qr
8903,92,2024-03-15 18:26:00,Lautaro Nahuel Ignacio Gonzalez,lautarogonzalez@outlook.com,tarjeta
8904,38,2024-03-15 18:28:00,Candela Flores Fernandez,candelafernandez@hotmail.com,tarjeta
8905,135,2024-03-15 18:41:00,Juan Ignacio Luna Morales Ramos,juan.ramos69@yahoo.com,transferencia
8906,517,2024-03-15 18:51:00,Jeremias Santino Torres Farias,jeremias.farias@hotmail.com,qr
8907,267,2024-03-15 18:54:00,Dr(a). Bautista Bravo,dr(a)._bravo@gmail.com,efectivo
8908,510,2024-03-15 19:03:00,Benicio Martina Ruiz,benicio.ruiz52@hotmail.com,tarjeta
8909,82,2024-03-15 19:04:00,Uma  Dylan Herrera Suarez,uma.suarez@outlook.com,tarjeta
8910,145,2024-03-15 19:09:00,Joaquina Rodriguez Gimenez,jgimenez@outlook.com,transferencia
8911,521,2024-03-15 19:12:00,Benicio Rodriguez,benicio.rodriguez@gmail.com,qr
8912,380,2024-03-15 19:24:00,Genaro Gomez Ponce,genaro_ponce@gmail.com,efectivo
8913,415,2024-03-15 19:36:00,Ludmila Morena Perez Dominguez,ludmila.dominguez41@hotmail.com,qr
